triplet_id,chapter,Num_paragr,Num_phrase,Sentence_index,Phrase,Sujet,Verbe,Objet,Lemme_verbe,personnages_triptyque,lieux_triptyque,types_lieux_triptyque,time_texte_phrase,time_code_phrase,date_jour_phrase,jour_romanesque_phrase,time_texte_precedent,time_code_precedent,date_jour_precedent,jour_romanesque_precedent,time_texte_auto,time_code_auto,date_jour_auto,jour_romanesque_auto,source_temps_auto,lieux_labels,a_personnage,a_lieu,deplacement
1192,5,192,410,411,"Mais cinq jours après son départ, après l' article du Bulletin de la Société de géographie, les offres commencèrent à affluer.",les offres,commencèrent,après l'article du Bulletin de la Société de géographie,commencer,[],[],[],cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,phrase,[],False,False,False
1193,5,192,410,411,"Mais cinq jours après son départ, après l' article du Bulletin de la Société de géographie, les offres commencèrent à affluer.",les offres,affluer,,affluer,[],[],[],cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,phrase,[],False,False,False
1194,5,192,411,412,Le Phileas Fogg baissa.,Le Phileas Fogg,baissa,,baisser,['0'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1195,5,192,412,413,On l' offrit par paquets.,On,offrit,l',offrir,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1196,5,192,412,413,On l' offrit par paquets.,On,offrit,par paquets,offrir,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1197,5,192,413,414,"Pris d' abord à cinq, puis à dix, on ne le prit plus qu' à vingt, à cinquante, à cent!",on,Pris,à cinq puis à dix,prendre,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1198,5,192,413,414,"Pris d' abord à cinq, puis à dix, on ne le prit plus qu' à vingt, à cinquante, à cent!",on,prit,le,prendre,['0'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1199,5,193,414,415,Un seul partisan lui resta.,Un seul partisan,resta,lui,rester,"['14', '0']",[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1200,5,193,416,417,"L' honorable gentleman, cloué sur son fauteuil, eût donné sa fortune pour pouvoir faire le tour du monde, même en dix ans! et il paria cinq mille livres( 100 000 F) en faveur de Phileas Fogg.",,cloué,sur son fauteuil,clouer,['14'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1201,5,193,416,417,"L' honorable gentleman, cloué sur son fauteuil, eût donné sa fortune pour pouvoir faire le tour du monde, même en dix ans! et il paria cinq mille livres( 100 000 F) en faveur de Phileas Fogg.",L'honorable gentleman,donné,sa fortune,donner,['14'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1202,5,193,416,417,"L' honorable gentleman, cloué sur son fauteuil, eût donné sa fortune pour pouvoir faire le tour du monde, même en dix ans! et il paria cinq mille livres( 100 000 F) en faveur de Phileas Fogg.",L'honorable gentleman,pouvoir,,pouvoir,['14'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1203,5,193,416,417,"L' honorable gentleman, cloué sur son fauteuil, eût donné sa fortune pour pouvoir faire le tour du monde, même en dix ans! et il paria cinq mille livres( 100 000 F) en faveur de Phileas Fogg.",,faire,le tour du monde,faire,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1204,5,193,416,417,"L' honorable gentleman, cloué sur son fauteuil, eût donné sa fortune pour pouvoir faire le tour du monde, même en dix ans! et il paria cinq mille livres( 100 000 F) en faveur de Phileas Fogg.",,faire,même en dix ans,faire,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1205,5,193,416,417,"L' honorable gentleman, cloué sur son fauteuil, eût donné sa fortune pour pouvoir faire le tour du monde, même en dix ans! et il paria cinq mille livres( 100 000 F) en faveur de Phileas Fogg.",il,paria,cinq mille livres 100 000 F,parier,['14'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1206,5,193,416,417,"L' honorable gentleman, cloué sur son fauteuil, eût donné sa fortune pour pouvoir faire le tour du monde, même en dix ans! et il paria cinq mille livres( 100 000 F) en faveur de Phileas Fogg.",il,paria,en faveur de Phileas Fogg,parier,"['14', '0']",[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1207,5,193,417,418,"Et quand, en même temps que la sottise du projet, on lui en démontrait l' inutilité, il se contentait de répondre:« Si la chose est faisable, il est bon que ce soit un Anglais qui le premier l' ait faite!",on,démontrait,en même temps que la sottise du projet,démontrer,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1208,5,193,417,418,"Et quand, en même temps que la sottise du projet, on lui en démontrait l' inutilité, il se contentait de répondre:« Si la chose est faisable, il est bon que ce soit un Anglais qui le premier l' ait faite!",on,démontrait,lui en,démontrer,['14'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1209,5,193,417,418,"Et quand, en même temps que la sottise du projet, on lui en démontrait l' inutilité, il se contentait de répondre:« Si la chose est faisable, il est bon que ce soit un Anglais qui le premier l' ait faite!",on,démontrait,l'inutilité,démontrer,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1210,5,193,417,418,"Et quand, en même temps que la sottise du projet, on lui en démontrait l' inutilité, il se contentait de répondre:« Si la chose est faisable, il est bon que ce soit un Anglais qui le premier l' ait faite!",il,contentait,se,contenter,['14'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1211,5,193,417,418,"Et quand, en même temps que la sottise du projet, on lui en démontrait l' inutilité, il se contentait de répondre:« Si la chose est faisable, il est bon que ce soit un Anglais qui le premier l' ait faite!",il,répondre,,répondre,['14'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1212,5,193,417,418,"Et quand, en même temps que la sottise du projet, on lui en démontrait l' inutilité, il se contentait de répondre:« Si la chose est faisable, il est bon que ce soit un Anglais qui le premier l' ait faite!",qui le premier,faite,l',faire,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1213,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",on,était,en,être,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1214,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",on,était,là,être,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1215,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",les partisans de Phileas Fogg,raréfiaient,se,raréfier,['0'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1216,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",,mettait,tout le monde et non sans raison,mettre,['121'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1217,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",,mettait,se,mettre,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1218,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",,mettait,contre lui,mettre,['0'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1219,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",on,prenait,le,prendre,['0'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1220,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",on,prenait,qu'à cent cinquante,prendre,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1221,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",on,prenait,à deux cents contre un,prendre,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1222,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",un incident complètement inattendu,fit,sept jours après son départ,faire,['0'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1223,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",on,prit,le,prendre,['0'],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1224,5,194,419,420,"Or, on en était là, les partisans de Phileas Fogg se raréfiaient de plus en plus; tout le monde, et non sans raison, se mettait contre lui; on ne le prenait plus qu' à cent cinquante, à deux cents contre un, quand, sept jours après son départ, un incident, complètement inattendu, fit qu' on ne le prit plus du tout.",on,prit,du tout,prendre,[],[],[],,,,,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1225,5,195,420,421,"En effet, pendant cette journée, à neuf heures du soir, le directeur de la police métropolitaine avait reçu une dépêche télégraphique ainsi conçue:",le directeur de la police métropolitaine,reçu,En effet,recevoir,['80'],[],[],pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,phrase,[],True,False,False
1226,5,195,420,421,"En effet, pendant cette journée, à neuf heures du soir, le directeur de la police métropolitaine avait reçu une dépêche télégraphique ainsi conçue:",le directeur de la police métropolitaine,reçu,pendant cette journée,recevoir,['80'],[],[],pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,phrase,[],True,False,False
1227,5,195,420,421,"En effet, pendant cette journée, à neuf heures du soir, le directeur de la police métropolitaine avait reçu une dépêche télégraphique ainsi conçue:",le directeur de la police métropolitaine,reçu,à neuf heures du soir,recevoir,['80'],[],[],à neuf heures du soir,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,à neuf heures du soir,1872-10-09-21,1872-10-09,8.0,phrase,[],True,False,False
1228,5,195,420,421,"En effet, pendant cette journée, à neuf heures du soir, le directeur de la police métropolitaine avait reçu une dépêche télégraphique ainsi conçue:",le directeur de la police métropolitaine,reçu,une dépêche télégraphique,recevoir,['80'],[],[],pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,phrase,[],True,False,False
1229,5,195,420,421,"En effet, pendant cette journée, à neuf heures du soir, le directeur de la police métropolitaine avait reçu une dépêche télégraphique ainsi conçue:",,conçue,,concevoir,[],[],[],pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,phrase,[],False,False,False
1230,5,198,423,424,"«Je file voleur de Banque, Phileas Fogg.",Je,file,voleur de Banque,file,['108'],[],[],,,,,pendant cette journée,1872-10-09-21,1872-10-09,8.0,pendant cette journée,1872-10-09-21,1872-10-09,8.0,precedent,[],True,False,False
