triplet_row,triplet_id,Num_paragr,Num_phrase,chapter,verbe,lemme_verbe,est_verbe_deplacement,lieu_entity_id,lieu_texte,lieu_normalise,lieu_id_auto,niveau_lieu,lieu_cat,prep_lieu,relation_lieu,lien_triptyque_lieu,distance_verbe_lieu,head_dependency_relation,head_syntactic_head_ID
6747,6747,1072,2294,,fait,faire,False,1594,angleterre,angleterre,toponyme::angleterre,toponyme,GPE,en,cadre,ud_ancetre_verbe,13,obl:arg,44223
6747,6747,1072,2294,,fait,faire,False,1595,les états-unis,s états-unis,toponyme::s etats unis,toponyme,GPE,en;pour,destination,ud_ancetre_verbe,11,obl:arg,44223
6747,6747,1072,2294,,fait,faire,False,1596,le continent américain,continent américain,toponyme::continent americain,toponyme,LOC,,cadre,ud_ancetre_verbe,17,obj,44252
6748,6748,1072,2294,,fait,faire,False,1594,angleterre,angleterre,toponyme::angleterre,toponyme,GPE,en,cadre,ud_ancetre_verbe,13,obl:arg,44223
6748,6748,1072,2294,,fait,faire,False,1595,les états-unis,s états-unis,toponyme::s etats unis,toponyme,GPE,en;pour,destination,ud_ancetre_verbe,11,obl:arg,44223
6748,6748,1072,2294,,fait,faire,False,1596,le continent américain,continent américain,toponyme::continent americain,toponyme,LOC,,cadre,ud_ancetre_verbe,17,obj,44252
6749,6749,1072,2294,,traversé,traverser,True,1596,le continent américain,continent américain,toponyme::continent americain,toponyme,LOC,,cadre,phrase_proche_deplacement,12,obj,44252
6750,6750,1072,2294,,gagner,gagner,True,1596,le continent américain,continent américain,toponyme::continent americain,toponyme,LOC,,destination,objet,3,obj,44252
6754,6754,1072,2295,,ferait,faire,False,1598,la terre de l' union,terre de l' union,toponyme::terre de l' union,toponyme,LOC,sur,cadre,ud_ancetre_verbe,7,obl:mod,44285
6754,6754,1072,2295,,ferait,faire,False,1599,l' union,union,toponyme::union,toponyme,GPE,de,source,ud_ancetre_verbe,4,nmod,44280
6769,6769,1073,2301,,sembla,sembler,False,1600,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,sur,cadre,ud_ancetre_verbe,19,obl:arg,44422
6770,6770,1073,2301,,sembla,sembler,False,1600,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,sur,cadre,ud_ancetre_verbe,19,obl:arg,44422
6771,6771,1073,2301,,embarqué,embarquer,True,1600,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,sur,source,ud_ancetre_verbe,2,obl:arg,44422
6772,6772,1073,2301,,embarqué,embarquer,True,1600,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,sur,source,ud_ancetre_verbe,2,obl:arg,44422
6773,6773,1073,2301,,embarqué,embarquer,True,1600,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,sur,source,objet,2,obl:arg,44422
6774,6774,1073,2301,,embarqué,embarquer,True,1600,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,sur,source,ud_ancetre_verbe,2,obl:arg,44422
6777,6777,1073,2304,,pouvait,pouvoir,False,1601,yokohama,yokohama,toponyme::yokohama,toponyme,GPE,a,cadre,ud_ancetre_verbe,9,obl:arg,44461
6777,6777,1073,2304,,pouvait,pouvoir,False,1602,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,,cadre,ud_ancetre_verbe,14,nsubj,44473
6778,6778,1073,2304,,faire,faire,False,1601,yokohama,yokohama,toponyme::yokohama,toponyme,GPE,a,cadre,ud_ancetre_verbe,6,obl:arg,44461
6779,6779,1073,2304,,retrouvât,retrouver,False,1601,yokohama,yokohama,toponyme::yokohama,toponyme,GPE,a,cadre,ud_ancetre_verbe,2,obl:arg,44461
6780,6780,1073,2304,,retrouvât,retrouver,False,1601,yokohama,yokohama,toponyme::yokohama,toponyme,GPE,a,cadre,objet,2,obl:arg,44461
6781,6781,1073,2304,,transporté,transporter,False,1602,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,,cadre,sujet,5,nsubj,44473
6782,6782,1073,2304,,transporté,transporter,False,1602,le carnatic,carnatic,vehicule::carnatic,vehicule,VEH,,cadre,sujet,5,nsubj,44473
6790,6790,1074,2307,,portait,porter,False,1604,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,de,source,sujet,2,nsubj,44531
6791,6791,1074,2307,,portait,porter,False,1604,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,de,source,sujet,2,nsubj,44531
6792,6792,1074,2307,,ayant,avoir,False,1604,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,de,source,sujet,7,nsubj,44531
6795,6795,1075,2309,,descendirent,descendre,True,1605,la cabine,cabine,lieu_precis::cabine,lieu_precis,FAC,dans,destination,objet,2,obl:arg,44565
6800,6800,1075,2311,,demeurèrent,demeurer,False,1606,le pont,pont,lieu_precis::pont,lieu_precis,FAC,sur,cadre,ud_ancetre_verbe,5,obl:arg,44595
6801,6801,1075,2311,,demeurèrent,demeurer,False,1606,le pont,pont,lieu_precis::pont,lieu_precis,FAC,sur,cadre,ud_ancetre_verbe,5,obl:arg,44595
6802,6802,1075,2311,,demeurèrent,demeurer,False,1606,le pont,pont,lieu_precis::pont,lieu_precis,FAC,sur,cadre,objet,5,obl:arg,44595
6803,6803,1076,2312,,fait,faire,False,1607,du soleil,soleil,toponyme::soleil,toponyme,LOC,au;de,source,ud_ancetre_verbe,6,nmod,44610
6803,6803,1076,2312,,fait,faire,False,1608,la goélette,goélette,vehicule::goelette,vehicule,VEH,de,source,sujet,3,nsubj,44617
6804,6804,1076,2312,,fait,faire,False,1607,du soleil,soleil,toponyme::soleil,toponyme,LOC,au;de,source,ud_ancetre_verbe,6,nmod,44610
6804,6804,1076,2312,,fait,faire,False,1608,la goélette,goélette,vehicule::goelette,vehicule,VEH,de,source,sujet,3,nsubj,44617
6805,6805,1076,2312,,fait,faire,False,1607,du soleil,soleil,toponyme::soleil,toponyme,LOC,au;de,source,objet,6,nmod,44610
6805,6805,1076,2312,,fait,faire,False,1608,la goélette,goélette,vehicule::goelette,vehicule,VEH,de,source,sujet,3,nsubj,44617
6806,6806,1076,2312,,fait,faire,False,1607,du soleil,soleil,toponyme::soleil,toponyme,LOC,au;de,source,ud_ancetre_verbe,6,nmod,44610
6806,6806,1076,2312,,fait,faire,False,1608,la goélette,goélette,vehicule::goelette,vehicule,VEH,de,source,sujet,3,nsubj,44617
6815,6815,1077,2316,,éloigna,éloigner,False,1609,la côte,côte,toponyme::cote,toponyme,LOC,de,source,ud_ancetre_verbe,4,obl:arg,44691
6816,6816,1077,2316,,éloigna,éloigner,False,1609,la côte,côte,toponyme::cote,toponyme,LOC,de,source,ud_ancetre_verbe,4,obl:arg,44691
6817,6817,1077,2316,,éloigna,éloigner,False,1609,la côte,côte,toponyme::cote,toponyme,LOC,de,source,objet,4,obl:arg,44691
6818,6818,1077,2317,,avait,avoir,False,1611,cette côte,cette côte,toponyme::cette cote,toponyme,LOC,,cadre,ud_ancetre_verbe,13,nsubj,44726
6819,6819,1077,2317,,avait,avoir,False,1611,cette côte,cette côte,toponyme::cette cote,toponyme,LOC,,cadre,ud_ancetre_verbe,13,nsubj,44726
6820,6820,1077,2317,,avait,avoir,False,1611,cette côte,cette côte,toponyme::cette cote,toponyme,LOC,,cadre,ud_ancetre_verbe,13,nsubj,44726
6822,6822,1077,2317,,apparaissait,apparaître,True,1611,cette côte,cette côte,toponyme::cette cote,toponyme,LOC,,cadre,sujet,6,nsubj,44726
6823,6823,1077,2318,,venant,venir,True,1612,la mer,mer,toponyme::mer,toponyme,LOC,de,source,phrase_proche_deplacement,4,nsubj,44743
6824,6824,1077,2318,,souffrent,souffrir,False,1614,les embarcations d' un petit tonnage,s embarcations d' un petit tonnage,vehicule::s embarcations d' un petit tonnage,vehicule,VEH,de,source,sujet,6,nmod,44756
6825,6825,1077,2318,,rompt,rompre,False,1615,les,s,vehicule::s,vehicule,VEH,,cadre,ud_ancetre_verbe,6,obj,44774
6826,6826,1077,2318,,tue,taire,False,1615,les,s,vehicule::s,vehicule,VEH,,cadre,objet,1,obj,44774
6842,6842,1079,2322,,lester,lester,False,1616,les bateaux,s bateaux,vehicule::s bateaux,vehicule,VEH,,cadre,objet,4,nmod,44869
6879,6879,1087,2334,,allant,aller,True,1617,la goélette,goélette,vehicule::goelette,vehicule,VEH,de,source,ud_ancetre_verbe,7,nmod,45072
6880,6880,1087,2334,,étendre,étendre,False,1617,la goélette,goélette,vehicule::goelette,vehicule,VEH,de,source,ud_ancetre_verbe,5,nmod,45072
6881,6881,1087,2334,,étendre,étendre,False,1617,la goélette,goélette,vehicule::goelette,vehicule,VEH,de,source,objet,5,nmod,45072
6887,6887,1088,2337,,arriverait,arriver,True,1618,shangaï,shangaï,toponyme::shangai,toponyme,GPE,a,destination,ud_ancetre_verbe,5,obl:arg,45110
6888,6888,1088,2337,,voulu,vouloir,False,1618,shangaï,shangaï,toponyme::shangai,toponyme,GPE,a,cadre,objet,2,obl:arg,45110
6891,6891,1088,2339,,mettait,mettre,False,1619,la petite goélette,petite goélette,vehicule::petite goelette,vehicule,VEH,de,source,sujet,4,nmod,45128
6892,6892,1088,2339,,mettait,mettre,False,1619,la petite goélette,petite goélette,vehicule::petite goelette,vehicule,VEH,de,source,sujet,4,nmod,45128
6893,6893,1088,2339,,mettait,mettre,False,1619,la petite goélette,petite goélette,vehicule::petite goelette,vehicule,VEH,de,source,sujet,4,nmod,45128
6900,6900,1089,2345,,relevé,relever,False,1620,hong - kong,hong - kong,toponyme::hong kong,toponyme,GPE,depuis,source,ud_ancetre_verbe,11,nmod,45206
6901,6901,1089,2345,,relevé,relever,False,1620,hong - kong,hong - kong,toponyme::hong kong,toponyme,GPE,depuis,source,ud_ancetre_verbe,11,nmod,45206
6902,6902,1089,2345,,relevé,relever,False,1620,hong - kong,hong - kong,toponyme::hong kong,toponyme,GPE,depuis,source,objet,11,nmod,45206
6904,6904,1089,2345,,espérer,espérer,False,1621,yokohama,yokohama,toponyme::yokohama,toponyme,GPE,a;en,cadre,ud_ancetre_verbe,5,obl:arg,45224
6905,6905,1089,2345,,arrivant,arriver,True,1620,hong - kong,hong - kong,toponyme::hong kong,toponyme,GPE,depuis,source,phrase_proche_deplacement,11,nmod,45206
6905,6905,1089,2345,,arrivant,arriver,True,1621,yokohama,yokohama,toponyme::yokohama,toponyme,GPE,a;en,destination,objet,2,obl:arg,45224
6906,6906,1089,2345,,aurait,avoir,False,1621,yokohama,yokohama,toponyme::yokohama,toponyme,GPE,a;en,cadre,ud_ancetre_verbe,4,obl:arg,45224
6908,6908,1089,2346,,éprouvé,éprouver,False,1622,londres,londres,toponyme::londres,toponyme,GPE,de,source,ud_ancetre_verbe,5,nmod,45252
6909,6909,1089,2346,,éprouvé,éprouver,False,1622,londres,londres,toponyme::londres,toponyme,GPE,de,source,objet,5,nmod,45252
6912,6912,1090,2347,,entrait,entrer,True,1623,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,de,source,sujet,2,nsubj,45275
6912,6912,1090,2347,,entrait,entrer,True,1624,le détroit de fo - kien,détroit de fo - kien,toponyme::detroit de fo kien,toponyme,LOC,dans,destination,ud_ancetre_verbe,3,obl:arg,45275
6912,6912,1090,2347,,entrait,entrer,True,1625,fo - kien,fo - kien,toponyme::fo kien,toponyme,GPE,de,source,ud_ancetre_verbe,6,nmod,45279
6912,6912,1090,2347,,entrait,entrer,True,1627,la grande île formose,grande île formose,toponyme::grande ile formose,toponyme,GPE,,destination,ud_ancetre_verbe,12,obj,45286
6912,6912,1090,2347,,entrait,entrer,True,1628,la côte chinoise,côte chinoise,toponyme::cote chinoise,toponyme,LOC,de,source,ud_ancetre_verbe,17,obl:arg,45286
6913,6913,1090,2347,,entrait,entrer,True,1623,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,de,source,sujet,2,nsubj,45275
6913,6913,1090,2347,,entrait,entrer,True,1624,le détroit de fo - kien,détroit de fo - kien,toponyme::detroit de fo kien,toponyme,LOC,dans,destination,ud_ancetre_verbe,3,obl:arg,45275
6913,6913,1090,2347,,entrait,entrer,True,1625,fo - kien,fo - kien,toponyme::fo kien,toponyme,GPE,de,source,ud_ancetre_verbe,6,nmod,45279
6913,6913,1090,2347,,entrait,entrer,True,1627,la grande île formose,grande île formose,toponyme::grande ile formose,toponyme,GPE,,destination,ud_ancetre_verbe,12,obj,45286
6913,6913,1090,2347,,entrait,entrer,True,1628,la côte chinoise,côte chinoise,toponyme::cote chinoise,toponyme,LOC,de,source,ud_ancetre_verbe,17,obl:arg,45286
6914,6914,1090,2347,,entrait,entrer,True,1623,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,de,source,sujet,2,nsubj,45275
6914,6914,1090,2347,,entrait,entrer,True,1624,le détroit de fo - kien,détroit de fo - kien,toponyme::detroit de fo kien,toponyme,LOC,dans,destination,objet,3,obl:arg,45275
6914,6914,1090,2347,,entrait,entrer,True,1625,fo - kien,fo - kien,toponyme::fo kien,toponyme,GPE,de,source,objet,6,nmod,45279
6914,6914,1090,2347,,entrait,entrer,True,1627,la grande île formose,grande île formose,toponyme::grande ile formose,toponyme,GPE,,destination,ud_ancetre_verbe,12,obj,45286
6914,6914,1090,2347,,entrait,entrer,True,1628,la côte chinoise,côte chinoise,toponyme::cote chinoise,toponyme,LOC,de,source,ud_ancetre_verbe,17,obl:arg,45286
6915,6915,1090,2347,,sépare,séparer,False,1627,la grande île formose,grande île formose,toponyme::grande ile formose,toponyme,GPE,,cadre,objet,1,obj,45286
6915,6915,1090,2347,,sépare,séparer,False,1628,la côte chinoise,côte chinoise,toponyme::cote chinoise,toponyme,LOC,de,source,ud_ancetre_verbe,6,obl:arg,45286
6916,6916,1090,2347,,sépare,séparer,False,1627,la grande île formose,grande île formose,toponyme::grande ile formose,toponyme,GPE,,cadre,ud_ancetre_verbe,1,obj,45286
6916,6916,1090,2347,,sépare,séparer,False,1628,la côte chinoise,côte chinoise,toponyme::cote chinoise,toponyme,LOC,de,source,objet,6,obl:arg,45286
6917,6917,1090,2347,,coupait,couper,True,1627,la grande île formose,grande île formose,toponyme::grande ile formose,toponyme,GPE,,cadre,phrase_proche_deplacement,11,obj,45286
6917,6917,1090,2347,,coupait,couper,True,1628,la côte chinoise,côte chinoise,toponyme::cote chinoise,toponyme,LOC,de,source,phrase_proche_deplacement,6,obl:arg,45286
6919,6919,1090,2349,,fatigua,fatiguer,False,1632,la goélette,goélette,vehicule::goelette,vehicule,VEH,,cadre,sujet,2,nsubj,45323
6921,6921,1090,2351,,devint,devenir,False,1633,le pont,pont,lieu_precis::pont,lieu_precis,FAC,sur,cadre,ud_ancetre_verbe,8,obl:mod,45339
6922,6922,1090,2351,,tenir,tenir,False,1633,le pont,pont,lieu_precis::pont,lieu_precis,FAC,sur,cadre,ud_ancetre_verbe,3,obl:mod,45339
6923,6923,1090,2351,,tenir,tenir,False,1633,le pont,pont,lieu_precis::pont,lieu_precis,FAC,sur,cadre,objet,3,obl:mod,45339
6931,6931,1091,2355,,voyait,voir,False,1634,la mer,mer,toponyme::mer,toponyme,LOC,,cadre,objet,2,obj,45396
6935,6935,1091,2356,,couché,coucher,False,1635,le soleil,soleil,toponyme::soleil,toponyme,LOC,,cadre,sujet,4,nsubj,45422
6935,6935,1091,2356,,couché,coucher,False,1636,l' océan,océan,toponyme::ocean,toponyme,LOC,de,source,ud_ancetre_verbe,12,nmod,45431
6936,6936,1091,2356,,couché,coucher,False,1635,le soleil,soleil,toponyme::soleil,toponyme,LOC,,cadre,sujet,4,nsubj,45422
6936,6936,1091,2356,,couché,coucher,False,1636,l' océan,océan,toponyme::ocean,toponyme,LOC,de,source,ud_ancetre_verbe,12,nmod,45431
6937,6937,1091,2356,,couché,coucher,False,1635,le soleil,soleil,toponyme::soleil,toponyme,LOC,,cadre,sujet,4,nsubj,45422
6937,6937,1091,2356,,couché,coucher,False,1636,l' océan,océan,toponyme::ocean,toponyme,LOC,de,source,ud_ancetre_verbe,12,nmod,45431
6938,6938,1091,2356,,couché,coucher,False,1635,le soleil,soleil,toponyme::soleil,toponyme,LOC,,cadre,sujet,4,nsubj,45422
6938,6938,1091,2356,,couché,coucher,False,1636,l' océan,océan,toponyme::ocean,toponyme,LOC,de,source,objet,12,nmod,45431
6952,6952,1096,2362,,Viendra,venir,True,1637,du nord,nord,toponyme::nord,toponyme,LOC,de,source,objet,3,obl:arg,45503
6952,6952,1096,2362,,Viendra,venir,True,1638,du sud,sud,toponyme::sud,toponyme,LOC,de,source,objet,6,conj,45507
6956,6956,1098,2366,,Va,aller,True,1639,du sud,sud,toponyme::sud,toponyme,LOC,de;pour,source,objet,4,nmod,45535
6976,6976,1101,2372,,serrer,serrer,True,1640,la goélette,goélette,vehicule::goelette,vehicule,VEH,de,source,objet,5,nmod,45642
6984,6984,1101,2376,,pouvait,pouvoir,False,1641,l' embarcation,embarcation,vehicule::embarcation,vehicule,VEH,de,source,ud_ancetre_verbe,10,nmod,45689
6985,6985,1101,2376,,pénétrer,pénétrer,True,1641,l' embarcation,embarcation,vehicule::embarcation,vehicule,VEH,de,source,objet,5,nmod,45689
6986,6986,1101,2377,,hissé,hisser,False,1642,la goélette vent arrière,goélette vent arrière,vehicule::goelette vent arriere,vehicule,VEH,a,cadre,ud_ancetre_verbe,10,obj,45715
6987,6987,1101,2377,,hissé,hisser,False,1642,la goélette vent arrière,goélette vent arrière,vehicule::goelette vent arriere,vehicule,VEH,a,cadre,ud_ancetre_verbe,10,obj,45715
6988,6988,1101,2377,,maintenir,maintenir,False,1642,la goélette vent arrière,goélette vent arrière,vehicule::goelette vent arriere,vehicule,VEH,a,cadre,objet,1,obj,45715
6990,6990,1102,2379,,engagé,engager,False,1643,la cabine,cabine,lieu_precis::cabine,lieu_precis,FAC,a;dans,cadre,ud_ancetre_verbe,6,obl:arg,45732
6991,6991,1102,2379,,descendre,descendre,True,1643,la cabine,cabine,lieu_precis::cabine,lieu_precis,FAC,a;dans,destination,objet,2,obl:arg,45732
6994,6994,1102,2381,,consentirent,consentir,False,1644,le pont,pont,lieu_precis::pont,lieu_precis,FAC,a,cadre,ud_ancetre_verbe,3,obj,45782
6995,6995,1102,2381,,quitter,quitter,True,1644,le pont,pont,lieu_precis::pont,lieu_precis,FAC,a,source,objet,1,obj,45782
7011,7011,1104,2385,,courut,courir,True,1645,l' embarcation,embarcation,vehicule::embarcation,vehicule,VEH,,cadre,sujet,2,nsubj,45867
7011,7011,1104,2385,,courut,courir,True,1646,le nord,nord,toponyme::nord,toponyme,LOC,vers,destination,ud_ancetre_verbe,3,obl:arg,45867
7012,7012,1104,2385,,courut,courir,True,1645,l' embarcation,embarcation,vehicule::embarcation,vehicule,VEH,,cadre,sujet,2,nsubj,45867
7012,7012,1104,2385,,courut,courir,True,1646,le nord,nord,toponyme::nord,toponyme,LOC,vers,destination,objet,3,obl:arg,45867
7013,7013,1104,2385,,emportée,emporter,False,1645,l' embarcation,embarcation,vehicule::embarcation,vehicule,VEH,,cadre,sujet,8,nsubj,45867
7015,7015,1104,2386,,faillit,faillir,False,1647,ces montagnes d' eau,ces montagnes d' eau,toponyme::ces montagnes d' eau,toponyme,LOC,de;par,source,ud_ancetre_verbe,6,nmod,45896
7016,7016,1104,2386,,coiffée,coiffer,False,1647,ces montagnes d' eau,ces montagnes d' eau,toponyme::ces montagnes d' eau,toponyme,LOC,de;par,source,objet,4,nmod,45896
7034,7034,1105,2390,,fait,faire,False,1648,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,,cadre,sujet,4,nsubj,46003
7034,7034,1105,2390,,fait,faire,False,1649,au nord,nord,toponyme::nord,toponyme,LOC,au,cadre,ud_ancetre_verbe,2,obl:mod,46003
7035,7035,1105,2390,,fait,faire,False,1648,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,,cadre,sujet,4,nsubj,46003
7035,7035,1105,2390,,fait,faire,False,1649,au nord,nord,toponyme::nord,toponyme,LOC,au,cadre,objet,2,obl:mod,46003
7039,7039,1105,2390,,hâla,hâler,False,1650,le nord-ouest,nord-ouest,toponyme::nord ouest,toponyme,LOC,,cadre,ud_ancetre_verbe,1,obj,46027
7040,7040,1105,2390,,hâla,hâler,False,1650,le nord-ouest,nord-ouest,toponyme::nord ouest,toponyme,LOC,,cadre,objet,1,obj,46027
7043,7043,1105,2391,,secouée,secouer,False,1651,la goélette,goélette,vehicule::goelette,vehicule,VEH,,cadre,sujet,13,nsubj:pass,46044
7044,7044,1105,2392,,frappait,frapper,True,1652,la mer,mer,toponyme::mer,toponyme,LOC,,cadre,sujet,3,nsubj,46049
7045,7045,1105,2392,,frappait,frapper,True,1652,la mer,mer,toponyme::mer,toponyme,LOC,,cadre,sujet,3,nsubj,46049
7067,7067,1108,2397,,ferions,faire,False,1655,des ports de la côte,ports de la côte,lieu_precis::ports de la cote,lieu_precis,LOC,de,source,ud_ancetre_verbe,5,nmod,46157
7068,7068,1108,2397,,gagner,gagner,True,1655,des ports de la côte,ports de la côte,lieu_precis::ports de la cote,lieu_precis,LOC,de,source,objet,2,nmod,46157
7068,7068,1108,2397,,gagner,gagner,True,1656,la côte,côte,toponyme::cote,toponyme,LOC,de,source,objet,5,nmod,46159
7081,7081,1116,2409,,maintenue,maintenir,False,1659,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,de,source,sujet,4,nmod,46256
7081,7081,1116,2409,,maintenue,maintenir,False,1660,le nord,nord,toponyme::nord,toponyme,LOC,vers,destination,objet,2,obl:arg,46262
7082,7082,1117,2411,,chavira,chavirer,False,1661,la petite goélette,petite goélette,vehicule::petite goelette,vehicule,VEH,,cadre,sujet,4,nsubj,46280
7097,7097,1118,2419,,fit,faire,False,1662,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,,cadre,sujet,2,nsubj,46370
7097,7097,1118,2419,,fit,faire,False,1663,cette mer démontée,cette mer démontée,toponyme::cette mer demontee,toponyme,LOC,sur,cadre,ud_ancetre_verbe,5,obl:mod,46370
7098,7098,1118,2419,,fit,faire,False,1662,la tankadère,tankadère,vehicule::tankadere,vehicule,VEH,,cadre,sujet,2,nsubj,46370
7098,7098,1118,2419,,fit,faire,False,1663,cette mer démontée,cette mer démontée,toponyme::cette mer demontee,toponyme,LOC,sur,cadre,objet,5,obl:mod,46370
7099,7099,1118,2419,,heurtaient,heurter,True,1663,cette mer démontée,cette mer démontée,toponyme::cette mer demontee,toponyme,LOC,sur,cadre,phrase_proche_deplacement,8,obl:mod,46370
7100,7100,1118,2419,,heurtaient,heurter,True,1663,cette mer démontée,cette mer démontée,toponyme::cette mer demontee,toponyme,LOC,sur,cadre,phrase_proche_deplacement,8,obl:mod,46370
7102,7102,1118,2420,,écrasé,écraser,False,1665,une embarcation moins solidement construite,e embarcation moins solidement construite,vehicule::e embarcation moins solidement construite,vehicule,VEH,,cadre,objet,1,obj,46403
